CEG,lat_base,lon_base,lat_era5,lon_era5,cell_key
EOLCVRN032196-6-01,-5.350712974999965,-36.14394055199995,-5.25,-36.25,latm5p25_lonm36p25
EOLCVBA054125-7-01,-13.500697155999944,-42.89120241699993,-13.5,-43.0,latm13p50_lonm43p00
EOLCVBA054128-1-01,-13.441822678999928,-42.90103407299995,-13.5,-43.0,latm13p50_lonm43p00
EOLCVBA054129-0-01,-14.039548829999944,-42.663401645999954,-14.0,-42.75,latm14p00_lonm42p75
EOLCVBA054130-3-01,-13.592255077999935,-42.85167752399997,-13.5,-42.75,latm13p50_lonm42p75
EOLCVBA054156-7-01,-13.470480779999946,-42.89910379999998,-13.5,-43.0,latm13p50_lonm43p00
EOLCVBA054133-8-01,-13.534081765999929,-42.89578542399994,-13.5,-43.0,latm13p50_lonm43p00
EOLCVBA054135-4-01,-13.470507424999935,-42.87541001799997,-13.5,-43.0,latm13p50_lonm43p00
EOLCVBA054139-7-01,-13.550782433999927,-42.89692247099998,-13.5,-43.0,latm13p50_lonm43p00
EOLCVCE032931-2-01,-4.113179561999971,-40.92752743899996,-4.0,-41.0,latm4p00_lonm41p00
EOLCVCE032932-0-01,-4.105721617999961,-40.956585245999975,-4.0,-41.0,latm4p00_lonm41p00
EOLCVCE032933-9-01,-4.12228031199993,-40.95514889699996,-4.0,-41.0,latm4p00_lonm41p00
EOLCVCE032934-7-01,-4.126214061999974,-40.969493968999984,-4.25,-41.0,latm4p25_lonm41p00
EOLCVCE032935-5-01,-4.118235664999929,-40.97828976199997,-4.0,-41.0,latm4p00_lonm41p00
EOLCVCE032937-1-01,-4.114290614999959,-40.99034595399996,-4.0,-41.0,latm4p00_lonm41p00
EOLCVCE032936-3-01,-4.109743825999942,-40.97905218799997,-4.0,-41.0,latm4p00_lonm41p00
EOLCVRN040638-4-01,-5.169674953999959,-37.13560788799998,-5.25,-37.25,latm5p25_lonm37p25
EOLCVRN036983-7-01,-5.156078520999927,-37.09376719499994,-5.25,-37.0,latm5p25_lonm37p00
EOLCVRN052114-0-01,-5.133072828999957,-37.104638964999936,-5.25,-37.0,latm5p25_lonm37p00
EOLCVPB035194-6-01,-6.517915870999957,-35.69017209699996,-6.5,-35.75,latm6p50_lonm35p75
EOLCVPB035195-4-01,-6.5210194789999605,-35.71468256999998,-6.5,-35.75,latm6p50_lonm35p75
EOLCVPB035196-2-01,-6.552996020999956,-35.80222530299994,-6.5,-35.75,latm6p50_lonm35p75
EOLCVPB036969-1-01,-6.543183092999925,-35.84249158099993,-6.5,-35.75,latm6p50_lonm35p75
EOLCVPB038003-2-01,-6.589074946999972,-35.878386399999954,-6.5,-36.0,latm6p50_lonm36p00
EOLCVPB038005-9-01,-6.552490536999926,-35.69156776099993,-6.5,-35.75,latm6p50_lonm35p75
EOLCVPB038004-0-01,-6.535662632999959,-35.87483631699996,-6.5,-35.75,latm6p50_lonm35p75
EOLCVRN050082-8-01,-5.052221283999927,-37.04271244499995,-5.0,-37.0,latm5p00_lonm37p00
EOLCVRN050083-6-01,-5.024412316999928,-37.056071360999965,-5.0,-37.0,latm5p00_lonm37p00
EOLCVBA049373-2-01,-11.416827790999946,-42.606723286999966,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA049375-9-01,-11.499369168999976,-42.588437115999966,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA049376-7-01,-11.527604580999936,-42.57613797399995,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA049374-0-01,-11.418594853999934,-42.59187916199994,-11.5,-42.5,latm11p50_lonm42p50
EOLCVBA049372-4-01,-11.409454031999928,-42.62116527099994,-11.5,-42.5,latm11p50_lonm42p50
EOLCVRN050098-4-01,-5.701041520999979,-36.03339674899996,-5.75,-36.0,latm5p75_lonm36p00
EOLCVRN050099-2-01,-5.709493391999956,-36.03846698799998,-5.75,-36.0,latm5p75_lonm36p00
EOLCVRN050100-0-01,-5.724848606999956,-36.05394228399996,-5.75,-36.0,latm5p75_lonm36p00
EOLCVRN050096-8-01,-5.678926155999932,-36.016185733999976,-5.75,-36.0,latm5p75_lonm36p00
EOLCVRN050097-6-01,-5.677329000999976,-36.04794856999996,-5.75,-36.0,latm5p75_lonm36p00
EOLCVCE032482-5-01,-4.68126254699996,-37.41185133499994,-4.75,-37.5,latm4p75_lonm37p50
EOLCVCE032486-8-01,-4.724966394999967,-37.36425040699993,-4.75,-37.25,latm4p75_lonm37p25
EOLCVCE032484-1-01,-4.707824774999949,-37.38141589899993,-4.75,-37.5,latm4p75_lonm37p50
EOLCVCE032481-7-01,-4.674781970999959,-37.42137478499996,-4.75,-37.5,latm4p75_lonm37p50
EOLCVCE032483-3-01,-4.696033117999946,-37.40126333599994,-4.75,-37.5,latm4p75_lonm37p50
EOLCVCE041920-6-01,-4.728249640999934,-37.353065895999976,-4.75,-37.25,latm4p75_lonm37p25
EOLCVPB044988-1-01,-7.03421114799994,-35.98126567799994,-7.0,-36.0,latm7p00_lonm36p00
EOLCVPB044989-0-01,-7.045760448999943,-35.98066126699996,-7.0,-36.0,latm7p00_lonm36p00
EOLCVPB044991-1-01,-7.049180231999969,-36.01086751899993,-7.0,-36.0,latm7p00_lonm36p00
EOLCVRN032588-0-01,-5.503156001999969,-35.956491881999966,-5.5,-36.0,latm5p50_lonm36p00
EOLCVRN050124-7-01,-5.580486768999947,-36.11352081899997,-5.5,-36.0,latm5p50_lonm36p00
EOLCVRN050125-5-01,-5.590891087999978,-36.11453551799997,-5.5,-36.0,latm5p50_lonm36p00
EOLCVRN050126-3-01,-5.584135319999973,-36.090760415999966,-5.5,-36.0,latm5p50_lonm36p00
EOLCVRN032280-6-01,-5.190377545999979,-35.48248901299996,-5.25,-35.5,latm5p25_lonm35p50
EOLCVRN032281-4-01,-5.183528917999979,-35.488799780999955,-5.25,-35.5,latm5p25_lonm35p50
EOLCVRN051568-0-01,-5.279139802999964,-35.58036594599997,-5.25,-35.5,latm5p25_lonm35p50
EOLCVRN051711-9-01,-5.272490083999969,-35.57337837799997,-5.25,-35.5,latm5p25_lonm35p50
EOLCVBA047178-0-01,-11.64580691599997,-42.26570017699999,-11.75,-42.25,latm11p75_lonm42p25
EOLCVBA047180-1-01,-11.698004300999967,-42.22887151199996,-11.75,-42.25,latm11p75_lonm42p25
EOLCVBA047181-0-01,-11.746913934999952,-42.275855143999934,-11.75,-42.25,latm11p75_lonm42p25
EOLCVBA047183-6-01,-11.716302102999975,-42.28967724599994,-11.75,-42.25,latm11p75_lonm42p25
EOLCVBA047179-8-01,-11.672213554999928,-42.22240985499997,-11.75,-42.25,latm11p75_lonm42p25
EOLCVBA047182-8-01,-11.769713904999946,-42.28414869899996,-11.75,-42.25,latm11p75_lonm42p25
EOLCVPB057328-0-01,-6.627555255999937,-35.91849160399994,-6.75,-36.0,latm6p75_lonm36p00
EOLCVPB057329-9-01,-6.598256657999968,-35.93989441499997,-6.5,-36.0,latm6p50_lonm36p00
EOLCVPB057330-2-01,-6.584044235999954,-35.92472318199998,-6.5,-36.0,latm6p50_lonm36p00
EOLCVBA051595-7-01,-11.05472264399998,-41.306401025999946,-11.0,-41.25,latm11p00_lonm41p25
EOLCVBA051591-4-01,-11.038646999999967,-41.26068058199997,-11.0,-41.25,latm11p00_lonm41p25
EOLCVBA051593-0-01,-11.042479742999944,-41.28941764099994,-11.0,-41.25,latm11p00_lonm41p25
EOLCVRN049591-3-01,-5.493461019999927,-36.28480591999994,-5.5,-36.25,latm5p50_lonm36p25
EOLCVRN049592-1-01,-5.464194539999937,-36.27143005299996,-5.5,-36.25,latm5p50_lonm36p25
EOLCVRN049593-0-01,-5.438721938999947,-36.25173495499996,-5.5,-36.25,latm5p50_lonm36p25
EOLCVRN049594-8-01,-5.458254637999971,-36.29674168399998,-5.5,-36.25,latm5p50_lonm36p25
EOLCVPB049819-0-01,-6.813093403999972,-36.45771013299998,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049823-8-01,-6.800382523999929,-36.39908238099997,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049818-1-01,-6.789315159999944,-36.46959770299998,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049835-1-01,-6.778960292999955,-36.43213233299997,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049833-5-01,-6.764062994999961,-36.37049363799997,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB049836-0-01,-6.763802398999928,-36.40610404899997,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049824-6-01,-6.763234964999981,-36.44057791899996,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049832-7-01,-6.75890798699993,-36.43406451599998,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049834-3-01,-6.754182485999934,-36.40355182599996,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049837-8-01,-6.751632142999938,-36.36615848599996,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB049820-3-01,-6.7459937529999365,-36.38472033999994,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049821-1-01,-6.737545993999959,-36.40365855199997,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049830-0-01,-6.727632872999948,-36.37665618799997,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049839-4-01,-6.72052735799997,-36.33602749599993,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB049822-0-01,-6.716557258999956,-36.39423359999995,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049826-2-01,-6.718101092999973,-36.43157632199996,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049831-9-01,-6.7056625849999705,-36.369560890999935,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB049838-6-01,-6.70305114699994,-36.32778898299995,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB049827-0-01,-6.7003193929999725,-36.39791746499998,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049828-9-01,-6.700365812999962,-36.416971573999945,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049829-7-01,-6.684973356999933,-36.39425673799997,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049840-8-01,-6.679991394999945,-36.35143184499998,-6.75,-36.25,latm6p75_lonm36p25
EOLCVBA053516-8-01,-11.051581161999934,-41.72017735099996,-11.0,-41.75,latm11p00_lonm41p75
EOLCVBA053518-4-01,-11.011044450999975,-41.65478494699994,-11.0,-41.75,latm11p00_lonm41p75
EOLCVBA053517-6-01,-11.04498351799998,-41.65948892899996,-11.0,-41.75,latm11p00_lonm41p75
EOLCVBA053519-2-01,-10.98015390599994,-41.623546329999954,-11.0,-41.5,latm11p00_lonm41p50
EOLCVBA034780-9-01,-14.837862022999955,-42.55608325799994,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA037086-0-01,-14.830837937999943,-42.59853011799999,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA034779-5-01,-14.817804255999931,-42.565279207999936,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA037084-3-01,-14.812067604999982,-42.59623904899996,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA040696-1-01,-11.45829157999998,-38.817762217999984,-11.5,-38.75,latm11p50_lonm38p75
EOLCVBA032570-8-01,-11.351527981999936,-38.79044598199994,-11.25,-38.75,latm11p25_lonm38p75
EOLCVBA032583-0-01,-11.179110196999943,-38.76557471299998,-11.25,-38.75,latm11p25_lonm38p75
EOLCVBA036988-8-01,-11.158050627999955,-38.74763146099997,-11.25,-38.75,latm11p25_lonm38p75
EOLCVBA036994-2-01,-11.124897018999944,-38.76003199499996,-11.0,-38.75,latm11p00_lonm38p75
EOLCVRN050152-2-01,-5.556372330999977,-36.04584969999996,-5.5,-36.0,latm5p50_lonm36p00
EOLCVRN050151-4-01,-5.519937736999964,-36.04805049099997,-5.5,-36.0,latm5p50_lonm36p00
EOLCVRN050154-9-01,-5.512119035999945,-36.091296486999966,-5.5,-36.0,latm5p50_lonm36p00
EOLCVRN050153-0-01,-5.48008675799997,-36.07937671899998,-5.5,-36.0,latm5p50_lonm36p00
EOLCVRN050150-6-01,-5.487210712999968,-36.04365894499995,-5.5,-36.0,latm5p50_lonm36p00
EOLCVCE049897-1-01,-3.858904696999957,-41.22020128299994,-3.75,-41.25,latm3p75_lonm41p25
EOLCVCE049896-3-01,-3.848998584999947,-41.19513686499994,-3.75,-41.25,latm3p75_lonm41p25
EOLCVCE049895-5-01,-3.827227666999931,-41.19588226199994,-3.75,-41.25,latm3p75_lonm41p25
EOLCVCE049898-0-01,-3.820328556999925,-41.17873754699997,-3.75,-41.25,latm3p75_lonm41p25
EOLCVCE049894-7-01,-3.8062902989999534,-41.21702363199995,-3.75,-41.25,latm3p75_lonm41p25
EOLCVCE034749-3-01,-3.797541856999942,-41.198452852999935,-3.75,-41.25,latm3p75_lonm41p25
EOLCVCE034748-5-01,-3.782291468999972,-41.19467948399995,-3.75,-41.25,latm3p75_lonm41p25
EOLCVBA049924-2-01,-11.322839277999948,-40.850763950999976,-11.25,-40.75,latm11p25_lonm40p75
EOLCVBA049923-4-01,-11.304601325999954,-40.81661192599995,-11.25,-40.75,latm11p25_lonm40p75
EOLCVBA049922-6-01,-11.276318057999958,-40.81338431399996,-11.25,-40.75,latm11p25_lonm40p75
EOLCVBA049921-8-01,-11.261013714999931,-40.80451527499997,-11.25,-40.75,latm11p25_lonm40p75
EOLCVBA049920-0-01,-11.227005554999948,-40.795678032999945,-11.25,-40.75,latm11p25_lonm40p75
EOLCVBA049919-6-01,-11.177654667999946,-40.70339859799998,-11.25,-40.75,latm11p25_lonm40p75
EOLCVBA049918-8-01,-11.162453360999962,-40.68505452499994,-11.25,-40.75,latm11p25_lonm40p75
EOLCVBA049917-0-01,-11.136466023999958,-40.68282678099996,-11.25,-40.75,latm11p25_lonm40p75
EOLCVBA049916-1-01,-11.11669442699997,-40.68452572399997,-11.0,-40.75,latm11p00_lonm40p75
EOLCVBA049915-3-01,-11.099789426999962,-40.66984758099994,-11.0,-40.75,latm11p00_lonm40p75
EOLCVBA054336-5-01,-11.072071816999935,-40.68770220899995,-11.0,-40.75,latm11p00_lonm40p75
EOLCVBA047210-7-01,-11.650411359999964,-41.14917327299997,-11.75,-41.25,latm11p75_lonm41p25
EOLCVBA050038-0-01,-11.630540806999932,-41.16441350499997,-11.75,-41.25,latm11p75_lonm41p25
EOLCVBA047209-3-01,-11.592194148999964,-41.18839972099994,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA044556-8-01,-11.11868284899998,-41.77255864799997,-11.0,-41.75,latm11p00_lonm41p75
EOLCVBA044986-5-01,-11.094791055999965,-41.77611973799998,-11.0,-41.75,latm11p00_lonm41p75
EOLCVBA044987-3-01,-11.079907995999974,-41.74099418299994,-11.0,-41.75,latm11p00_lonm41p75
EOLCVBA054136-2-01,-13.885351559999949,-42.70820283999996,-14.0,-42.75,latm14p00_lonm42p75
EOLCVBA054015-3-01,-13.879852373999938,-42.692256775999965,-14.0,-42.75,latm14p00_lonm42p75
EOLCVBA054127-3-01,-13.870780968999952,-42.705728730999965,-13.75,-42.75,latm13p75_lonm42p75
EOLCVBA054154-0-01,-13.859428610999942,-42.67376908999995,-13.75,-42.75,latm13p75_lonm42p75
EOLCVBA054140-0-01,-13.852970020999976,-42.67490609499998,-13.75,-42.75,latm13p75_lonm42p75
EOLCVBA054098-6-01,-13.824962754999945,-42.65054325899996,-13.75,-42.75,latm13p75_lonm42p75
EOLCVBA054131-1-01,-13.81718233199996,-42.66748580899997,-13.75,-42.75,latm13p75_lonm42p75
EOLCVBA054155-9-01,-13.816341002999934,-42.70281395799998,-13.75,-42.75,latm13p75_lonm42p75
EOLCVBA054141-9-01,-13.81106740299998,-42.66770384299997,-13.75,-42.75,latm13p75_lonm42p75
EOLCVBA054137-0-01,-13.802297513999974,-42.66712539899999,-13.75,-42.75,latm13p75_lonm42p75
EOLCVBA054134-6-01,-13.808602280999937,-42.65742879399994,-13.75,-42.75,latm13p75_lonm42p75
EOLCVRN051550-7-01,-5.414525352999931,-35.59199793299996,-5.5,-35.5,latm5p50_lonm35p50
EOLCVRN051551-5-01,-5.402891281999928,-35.62423046599997,-5.5,-35.5,latm5p50_lonm35p50
EOLCVRN051549-3-01,-5.398569806999944,-35.59519431499996,-5.5,-35.5,latm5p50_lonm35p50
EOLCVRN051552-3-01,-5.377741030999971,-35.62211166099996,-5.5,-35.5,latm5p50_lonm35p50
EOLCVRN051553-1-01,-5.360073611999951,-35.62206317599998,-5.25,-35.5,latm5p25_lonm35p50
EOLCVRN044338-7-01,-5.25518286099998,-35.51812262799996,-5.25,-35.5,latm5p25_lonm35p50
EOLCVRN044337-9-01,-5.266441820999944,-35.507492971999966,-5.25,-35.5,latm5p25_lonm35p50
EOLCVRN044343-3-01,-5.33252491099995,-35.61013461699997,-5.25,-35.5,latm5p25_lonm35p50
EOLCVCE056916-0-01,-3.944521686999962,-41.16973956199996,-4.0,-41.25,latm4p00_lonm41p25
EOLCVCE056915-1-01,-3.937048563999952,-41.12652174599998,-4.0,-41.25,latm4p00_lonm41p25
EOLCVCE056914-3-01,-3.940883413999927,-41.13996199099995,-4.0,-41.25,latm4p00_lonm41p25
EOLCVBA051597-3-01,-10.401162368999962,-40.51522205599997,-10.5,-40.5,latm10p50_lonm40p50
EOLCVRN032199-0-01,-5.4048272749999455,-36.14613129299994,-5.5,-36.25,latm5p50_lonm36p25
EOLCVBA049142-0-01,-10.77992924399996,-41.21338826899995,-10.75,-41.25,latm10p75_lonm41p25
EOLCVBA049143-8-01,-10.741721402999929,-41.20693884599996,-10.75,-41.25,latm10p75_lonm41p25
EOLCVPE049354-6-01,-8.983786943999974,-36.788085604999935,-9.0,-36.75,latm9p00_lonm36p75
EOLCVRN044976-8-01,-6.723438418999933,-36.65208898399993,-6.75,-36.75,latm6p75_lonm36p75
EOLCVRN047246-8-01,-5.8940962399999535,-36.38819496499997,-6.0,-36.5,latm6p00_lonm36p50
EOLCVRN049179-9-01,-5.770417720999944,-36.31137078299997,-5.75,-36.25,latm5p75_lonm36p25
EOLCVRN043219-9-01,-5.393216362999965,-36.21479415999994,-5.5,-36.25,latm5p50_lonm36p25
EOLCVRN043218-0-01,-5.361347893999948,-36.20216063699996,-5.25,-36.25,latm5p25_lonm36p25
EOLCVPB040639-2-01,-7.006472957999961,-36.692260749999946,-7.0,-36.75,latm7p00_lonm36p75
EOLCVPB040640-6-01,-6.990470045999928,-36.67852556099996,-7.0,-36.75,latm7p00_lonm36p75
EOLCVPB040642-2-01,-6.981661692999978,-36.68125574599998,-7.0,-36.75,latm7p00_lonm36p75
EOLCVPB040641-4-01,-6.974416793999978,-36.67108750399996,-7.0,-36.75,latm7p00_lonm36p75
EOLCVBA047156-9-01,-14.573604030999944,-42.545146037999984,-14.5,-42.5,latm14p50_lonm42p50
EOLCVBA047157-7-01,-14.587625425999931,-42.54516690599996,-14.5,-42.5,latm14p50_lonm42p50
EOLCVBA047158-5-01,-14.655062120999958,-42.54394403699996,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA047159-3-01,-14.674801531999949,-42.548187678999966,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA047174-7-01,-11.768181013999936,-42.50272234699997,-11.75,-42.5,latm11p75_lonm42p50
EOLCVBA047175-5-01,-11.85302594799998,-42.63969557099995,-11.75,-42.75,latm11p75_lonm42p75
EOLCVBA047176-3-01,-11.871769195999946,-42.60979944999997,-11.75,-42.5,latm11p75_lonm42p50
EOLCVBA047177-1-01,-11.892308622999964,-42.61301503599998,-12.0,-42.5,latm12p00_lonm42p50
EOLCVBA055447-2-01,-11.441916996999964,-42.60678899499993,-11.5,-42.5,latm11p50_lonm42p50
EOLCVRN047141-0-01,-5.371772674999932,-35.750253010999984,-5.25,-35.75,latm5p25_lonm35p75
EOLCVRN044957-1-01,-5.326002869999968,-35.72211018799993,-5.25,-35.75,latm5p25_lonm35p75
EOLCVRN047144-5-01,-5.367006248999928,-35.77120213499995,-5.25,-35.75,latm5p25_lonm35p75
EOLCVRN047142-9-01,-5.350913509999941,-35.71255521699993,-5.25,-35.75,latm5p25_lonm35p75
EOLCVRN047143-7-01,-5.334917463999943,-35.69851959699997,-5.25,-35.75,latm5p25_lonm35p75
EOLCVRN047140-2-01,-5.361519416999954,-35.68867339999997,-5.25,-35.75,latm5p25_lonm35p75
EOLCVRN044956-3-01,-5.3197674809999285,-35.68717505999996,-5.25,-35.75,latm5p25_lonm35p75
EOLCVBA047088-0-01,-10.54308520799998,-41.67063533899994,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA047089-9-01,-10.523600122999936,-41.66162942399996,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA047090-2-01,-10.503967449999948,-41.66047514199994,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA047087-2-01,-10.500715896999964,-41.65062388999996,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA047091-0-01,-10.485586345999934,-41.66198856999995,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA047086-4-01,-10.478047940999945,-41.64068110699998,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA047092-9-01,-10.462862848999976,-41.65984103599993,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA047080-5-01,-10.477227003999928,-41.67405843399996,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA047085-6-01,-10.458408855999949,-41.63150503999998,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA047093-7-01,-10.446086695999952,-41.65741617699996,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA047096-1-01,-10.456840867999972,-41.67334511299998,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA047084-8-01,-10.438030370999968,-41.62427755999994,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA047095-3-01,-10.437377623999964,-41.677861080999946,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA072487-4-01,-10.428467271999978,-41.66077144599996,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA047081-3-01,-10.420527808999964,-41.60339315599998,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA047094-5-01,-10.413778456999978,-41.68320843799995,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA047083-0-01,-10.419406805999929,-41.63655294299997,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA072490-4-01,-10.396222595999973,-41.66924101799998,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA072488-2-01,-10.40651332699997,-41.648601575999976,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA072489-0-01,-10.392748324999957,-41.642553256999975,-10.5,-41.75,latm10p50_lonm41p75
EOLCVBA037213-7-01,-9.330751960999976,-41.03928732099996,-9.25,-41.0,latm9p25_lonm41p00
EOLCVBA037215-3-01,-9.320342910999956,-41.03219201799993,-9.25,-41.0,latm9p25_lonm41p00
EOLCVBA037214-5-01,-9.29088141099993,-41.014950253999984,-9.25,-41.0,latm9p25_lonm41p00
EOLCVBA037212-9-01,-9.28499851199996,-41.02740162899994,-9.25,-41.0,latm9p25_lonm41p00
EOLCVRN044344-1-01,-5.326758926999958,-35.63773559699996,-5.25,-35.75,latm5p25_lonm35p75
EOLCVRN035187-3-01,-5.022245869999949,-37.042427001999954,-5.0,-37.0,latm5p00_lonm37p00
EOLCVCE051559-0-01,-3.1978836149999665,-39.69455564899994,-3.25,-39.75,latm3p25_lonm39p75
EOLCVCE051561-2-01,-3.19443483699996,-39.71079825999993,-3.25,-39.75,latm3p25_lonm39p75
EOLCVCE054328-4-01,-3.1779963919999545,-39.67231266599998,-3.25,-39.75,latm3p25_lonm39p75
EOLCVCE051560-4-01,-3.167976342999964,-39.70782822999996,-3.25,-39.75,latm3p25_lonm39p75
EOLCVCE051556-6-01,-3.165048494999951,-39.63331716799996,-3.25,-39.75,latm3p25_lonm39p75
EOLCVCE051557-4-01,-3.1594175249999807,-39.65436420899994,-3.25,-39.75,latm3p25_lonm39p75
EOLCVCE051558-2-01,-3.141057930999977,-39.67532174799993,-3.25,-39.75,latm3p25_lonm39p75
EOLCVCE051555-8-01,-3.1342700569999806,-39.63707839099993,-3.25,-39.75,latm3p25_lonm39p75
EOLCVCE051564-7-01,-3.12017459599997,-39.748067754999965,-3.0,-39.75,latm3p00_lonm39p75
EOLCVCE051562-0-01,-3.1017777009999463,-39.743510250999975,-3.0,-39.75,latm3p00_lonm39p75
EOLCVCE051563-9-01,-3.10218458199995,-39.75649620199994,-3.0,-39.75,latm3p00_lonm39p75
EOLCVCE051554-0-01,-3.0572393869999246,-39.65177257499994,-3.0,-39.75,latm3p00_lonm39p75
EOLCVPI047172-0-01,-2.8510205839999685,-41.73787107099997,-2.75,-41.75,latm2p75_lonm41p75
EOLCVPI047171-2-01,-2.8418528379999657,-41.71310671199996,-2.75,-41.75,latm2p75_lonm41p75
EOLCVPI047170-4-01,-2.8246908569999505,-41.75546901999997,-2.75,-41.75,latm2p75_lonm41p75
EOLCVPI047167-4-01,-2.8145011979999595,-41.806697380999935,-2.75,-41.75,latm2p75_lonm41p75
EOLCVPI047169-0-01,-2.807379750999928,-41.765601609999976,-2.75,-41.75,latm2p75_lonm41p75
EOLCVPI047168-2-01,-2.7806217709999714,-41.78122974499996,-2.75,-41.75,latm2p75_lonm41p75
EOLCVMA049854-8-01,-2.7372596369999656,-42.606529207999984,-2.75,-42.5,latm2p75_lonm42p50
EOLCVMA037025-8-01,-2.737406992999979,-42.582344010999975,-2.75,-42.5,latm2p75_lonm42p50
EOLCVMA037024-0-01,-2.7270387649999748,-42.586598513999945,-2.75,-42.5,latm2p75_lonm42p50
EOLCVRN030571-5-01,-5.107496243999947,-35.89265752299997,-5.0,-36.0,latm5p00_lonm36p00
EOLCVRN030570-7-01,-5.085896152999965,-35.88642146999996,-5.0,-36.0,latm5p00_lonm36p00
EOLCVCE030584-7-01,-3.867349272999945,-41.18508536299999,-3.75,-41.25,latm3p75_lonm41p25
EOLCVCE030585-5-01,-3.8636620119999634,-41.16351045199997,-3.75,-41.25,latm3p75_lonm41p25
EOLCVRN033643-2-01,-5.105176607999965,-36.02906906399994,-5.0,-36.0,latm5p00_lonm36p00
EOLCVBA033529-0-01,-10.265075237999952,-40.43061876599995,-10.25,-40.5,latm10p25_lonm40p50
EOLCVCE040882-4-01,-3.314028793999966,-39.38123721199997,-3.25,-39.5,latm3p25_lonm39p50
EOLCVRN038140-3-01,-5.132750035999948,-37.022065931999975,-5.25,-37.0,latm5p25_lonm37p00
EOLCVRN038142-0-01,-5.13960041699994,-37.06235332699998,-5.25,-37.0,latm5p25_lonm37p00
EOLCVPI038104-7-01,-8.80558762499993,-41.65038426299998,-8.75,-41.75,latm8p75_lonm41p75
EOLCVBA037085-1-01,-14.772536276999972,-42.56981386699994,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA050999-0-01,-14.71562860199998,-42.57492871199997,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA035246-2-01,-11.606231888999956,-41.203766041999984,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA035247-0-01,-11.612739602999966,-41.20583696699998,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA038076-8-01,-11.54851735799997,-41.20945412799995,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA062917-0-01,-11.457172146999936,-41.22320539999998,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA034652-7-01,-11.425096594999957,-41.20669448199993,-11.5,-41.25,latm11p50_lonm41p25
