CEG,nome_parque,status_operacao,uf,qtd_aerogeradores,potencia_parque_mw,ano_inicio_operacao,longitude_parque,latitude_parque,altura_torre_m,diametro_rotor_m,potencia_turbina_mw,denominacao_aerogerador,status_operacao_turbina,longitude_turbina,latitude_turbina
EOLCVRN030788-2-01,Modelo II,Operação,RN,15,25.85,2014.0,-35.900110678999965,-5.414365858999929,99.5,108.0,2.35,AEG9,Sim,-35.91202634999996,-5.4047947439999575
EOLCVRN030788-2-01,Modelo II,Operação,RN,15,25.85,2014.0,-35.900110678999965,-5.414365858999929,99.5,108.0,2.35,AEG6,Sim,-35.90434824299996,-5.424247812999965
EOLCVRN030788-2-01,Modelo II,Operação,RN,15,25.85,2014.0,-35.900110678999965,-5.414365858999929,99.5,108.0,2.35,AEG8,Sim,-35.91302965799997,-5.424160849999964
EOLCVRN030788-2-01,Modelo II,Operação,RN,15,25.85,2014.0,-35.900110678999965,-5.414365858999929,99.5,108.0,2.35,AEG11,Sim,-35.91550422399996,-5.410036361999971
EOLCVRN030788-2-01,Modelo II,Operação,RN,15,25.85,2014.0,-35.900110678999965,-5.414365858999929,99.5,108.0,2.35,AEG1,Sim,-35.902087234999954,-5.439699539999936
EOLCVRN030788-2-01,Modelo II,Operação,RN,15,25.85,2014.0,-35.900110678999965,-5.414365858999929,99.5,108.0,2.35,AEG10,Sim,-35.91419287999997,-5.407287014999952
EOLCVRN030788-2-01,Modelo II,Operação,RN,15,25.85,2014.0,-35.900110678999965,-5.414365858999929,99.5,108.0,2.35,AEG5,Sim,-35.90335313799994,-5.42165050899996
EOLCVRN030515-4-01,Renascença I,Operação,RN,15,30.0,2014.0,-35.869159697999976,-5.304473876999964,95.0,100.0,2.0,UG2,Sim,-35.87436466799994,-5.318985835999968
EOLCVRN030515-4-01,Renascença I,Operação,RN,15,30.0,2014.0,-35.869159697999976,-5.304473876999964,95.0,100.0,2.0,UG9,Sim,-35.86617614299996,-5.29868543799995
EOLCVRN030515-4-01,Renascença I,Operação,RN,15,30.0,2014.0,-35.869159697999976,-5.304473876999964,95.0,100.0,2.0,UG6,Sim,-35.87211624599996,-5.306473407999931
EOLCVRN030515-4-01,Renascença I,Operação,RN,15,30.0,2014.0,-35.869159697999976,-5.304473876999964,95.0,100.0,2.0,UG11,Sim,-35.85887527899996,-5.2987734439999485
EOLCVRN030515-4-01,Renascença I,Operação,RN,15,30.0,2014.0,-35.869159697999976,-5.304473876999964,95.0,100.0,2.0,UG7,Sim,-35.86945662499994,-5.302465057999939
EOLCVRN030515-4-01,Renascença I,Operação,RN,15,30.0,2014.0,-35.869159697999976,-5.304473876999964,95.0,100.0,2.0,UG12,Sim,-35.85790195699997,-5.296853400999964
EOLCVRN030515-4-01,Renascença I,Operação,RN,15,30.0,2014.0,-35.869159697999976,-5.304473876999964,95.0,100.0,2.0,UG4,Sim,-35.874851871999965,-5.313255201999937
EOLCVRN030515-4-01,Renascença I,Operação,RN,15,30.0,2014.0,-35.869159697999976,-5.304473876999964,95.0,100.0,2.0,UG15,Sim,-35.87531908699998,-5.293465787999935
EOLCVRN030515-4-01,Renascença I,Operação,RN,15,30.0,2014.0,-35.869159697999976,-5.304473876999964,95.0,100.0,2.0,UG13,Sim,-35.85680224499998,-5.294888759999935
EOLCVRN030515-4-01,Renascença I,Operação,RN,15,30.0,2014.0,-35.869159697999976,-5.304473876999964,95.0,100.0,2.0,UG8,Sim,-35.86833950799996,-5.300645108999959
EOLCVRN030515-4-01,Renascença I,Operação,RN,15,30.0,2014.0,-35.869159697999976,-5.304473876999964,95.0,100.0,2.0,UG14,Sim,-35.87670760399993,-5.295501304999959
EOLCVRN030515-4-01,Renascença I,Operação,RN,15,30.0,2014.0,-35.869159697999976,-5.304473876999964,95.0,100.0,2.0,UG10,Sim,-35.86018045399993,-5.300330530999929
EOLCVRN030515-4-01,Renascença I,Operação,RN,15,30.0,2014.0,-35.869159697999976,-5.304473876999964,95.0,100.0,2.0,UG1,Sim,-35.87514977099994,-5.321114494999961
EOLCVRN030515-4-01,Renascença I,Operação,RN,15,30.0,2014.0,-35.869159697999976,-5.304473876999964,95.0,100.0,2.0,UG3,Sim,-35.87367935599997,-5.316992235999976
EOLCVRN030515-4-01,Renascença I,Operação,RN,15,30.0,2014.0,-35.869159697999976,-5.304473876999964,95.0,100.0,2.0,UG5,Sim,-35.873161908999975,-5.308429200999967
EOLCVRN030454-9-01,Mel 02,Operação,RN,10,20.0,2013.0,-36.96413672799997,-4.946650683999962,78.0,90.0,2.0,1,Sim,-36.96782565299998,-4.935866186999931
EOLCVRN030454-9-01,Mel 02,Operação,RN,10,20.0,2013.0,-36.96413672799997,-4.946650683999962,78.0,90.0,2.0,9,Sim,-36.96014287999998,-4.948490912999944
EOLCVRN030454-9-01,Mel 02,Operação,RN,10,20.0,2013.0,-36.96413672799997,-4.946650683999962,78.0,90.0,2.0,7,Sim,-36.96557928499993,-4.948272576999955
EOLCVRN030454-9-01,Mel 02,Operação,RN,10,20.0,2013.0,-36.96413672799997,-4.946650683999962,78.0,90.0,2.0,4,Sim,-36.97125627699995,-4.946020702999931
EOLCVRN030454-9-01,Mel 02,Operação,RN,10,20.0,2013.0,-36.96413672799997,-4.946650683999962,78.0,90.0,2.0,10,Sim,-36.96044438399997,-4.950119212999937
EOLCVRN030454-9-01,Mel 02,Operação,RN,10,20.0,2013.0,-36.96413672799997,-4.946650683999962,78.0,90.0,2.0,8,Sim,-36.95982329199995,-4.946880637999925
EOLCVRN030454-9-01,Mel 02,Operação,RN,10,20.0,2013.0,-36.96413672799997,-4.946650683999962,78.0,90.0,2.0,6,Sim,-36.96526869699994,-4.946662327999945
EOLCVRN030454-9-01,Mel 02,Operação,RN,10,20.0,2013.0,-36.96413672799997,-4.946650683999962,78.0,90.0,2.0,5,Sim,-36.96495810899995,-4.945052078999936
EOLCVRN030454-9-01,Mel 02,Operação,RN,10,20.0,2013.0,-36.96413672799997,-4.946650683999962,78.0,90.0,2.0,2,Sim,-36.96958752699993,-4.937489919999962
EOLCVRN030454-9-01,Mel 02,Operação,RN,10,20.0,2013.0,-36.96413672799997,-4.946650683999962,78.0,90.0,2.0,3,Sim,-36.97101896999993,-4.944021911999926
EOLCVBA030725-4-01,São Judas,Operação,BA,13,29.9,2017.0,-41.361999999999966,-11.66424999999998,80.0,84.0,2.3,AEG02,Sim,-41.35351066399994,-11.641863254999976
EOLCVBA030725-4-01,São Judas,Operação,BA,13,29.9,2017.0,-41.361999999999966,-11.66424999999998,80.0,84.0,2.3,AEG05,Sim,-41.35587132499995,-11.650040090999935
EOLCVBA030725-4-01,São Judas,Operação,BA,13,29.9,2017.0,-41.361999999999966,-11.66424999999998,80.0,84.0,2.3,AEG09,Sim,-41.35899396699995,-11.67242506499997
EOLCVBA030725-4-01,São Judas,Operação,BA,13,29.9,2017.0,-41.361999999999966,-11.66424999999998,80.0,84.0,2.3,AEG01,Sim,-41.35273454399993,-11.638959824999972
EOLCVBA030725-4-01,São Judas,Operação,BA,13,29.9,2017.0,-41.361999999999966,-11.66424999999998,80.0,84.0,2.3,AEG12,Sim,-41.36597087899997,-11.637785061999978
EOLCVBA030725-4-01,São Judas,Operação,BA,13,29.9,2017.0,-41.361999999999966,-11.66424999999998,80.0,84.0,2.3,AEG04,Sim,-41.355051136999975,-11.647353915999927
EOLCVBA030725-4-01,São Judas,Operação,BA,13,29.9,2017.0,-41.361999999999966,-11.66424999999998,80.0,84.0,2.3,AEG08,Sim,-41.358877769999935,-11.669525298999927
EOLCVBA030725-4-01,São Judas,Operação,BA,13,29.9,2017.0,-41.361999999999966,-11.66424999999998,80.0,84.0,2.3,AEG13,Sim,-41.36643854599998,-11.644305559999964
EOLCVBA030725-4-01,São Judas,Operação,BA,13,29.9,2017.0,-41.361999999999966,-11.66424999999998,80.0,84.0,2.3,AEG11,Sim,-41.36051473599997,-11.67770795699994
EOLCVBA030725-4-01,São Judas,Operação,BA,13,29.9,2017.0,-41.361999999999966,-11.66424999999998,80.0,84.0,2.3,AEG10,Sim,-41.35975869699996,-11.675039367999943
EOLCVBA030725-4-01,São Judas,Operação,BA,13,29.9,2017.0,-41.361999999999966,-11.66424999999998,80.0,84.0,2.3,AEG07,Sim,-41.35895455199994,-11.66667816599994
EOLCVBA030725-4-01,São Judas,Operação,BA,13,29.9,2017.0,-41.361999999999966,-11.66424999999998,80.0,84.0,2.3,AEG03,Sim,-41.35426717799993,-11.64461321899995
EOLCVBA030725-4-01,São Judas,Operação,BA,13,29.9,2017.0,-41.361999999999966,-11.66424999999998,80.0,84.0,2.3,AEG06,Sim,-41.35701191499993,-11.65266941599998
EOLCVBA031337-8-01,Maniçoba,Operação,BA,15,30.0,2017.0,-41.45833064799996,-11.893430887999957,78.0,97.0,2.0,Maniçoba 06,Não,-41.45525464199994,-11.87985877999995
EOLCVBA031337-8-01,Maniçoba,Operação,BA,15,30.0,2017.0,-41.45833064799996,-11.893430887999957,78.0,97.0,2.0,Maniçoba 12,Não,-41.46238465899995,-11.89635022699997
EOLCVBA031337-8-01,Maniçoba,Operação,BA,15,30.0,2017.0,-41.45833064799996,-11.893430887999957,78.0,97.0,2.0,Maniçoba 04,Não,-41.45854737499997,-11.883851062999952
EOLCVBA031337-8-01,Maniçoba,Operação,BA,15,30.0,2017.0,-41.45833064799996,-11.893430887999957,78.0,97.0,2.0,Maniçoba 13,Não,-41.46020241099996,-11.894462721999956
EOLCVBA031337-8-01,Maniçoba,Operação,BA,15,30.0,2017.0,-41.45833064799996,-11.893430887999957,78.0,97.0,2.0,Maniçoba 02,Não,-41.463547037999945,-11.887882607999927
EOLCVBA031337-8-01,Maniçoba,Operação,BA,15,30.0,2017.0,-41.45833064799996,-11.893430887999957,78.0,97.0,2.0,Maniçoba 03,Não,-41.46164462199994,-11.88547762099995
EOLCVBA031337-8-01,Maniçoba,Operação,BA,15,30.0,2017.0,-41.45833064799996,-11.893430887999957,78.0,97.0,2.0,Maniçoba 11,Não,-41.45020279699997,-11.868933133999974
EOLCVBA031337-8-01,Maniçoba,Operação,BA,15,30.0,2017.0,-41.45833064799996,-11.893430887999957,78.0,97.0,2.0,Maniçoba 07,Não,-41.45368592399996,-11.877821281999957
EOLCVBA031337-8-01,Maniçoba,Operação,BA,15,30.0,2017.0,-41.45833064799996,-11.893430887999957,78.0,97.0,2.0,Maniçoba 14,Não,-41.456642305999935,-11.891367361999926
EOLCVBA031337-8-01,Maniçoba,Operação,BA,15,30.0,2017.0,-41.45833064799996,-11.893430887999957,78.0,97.0,2.0,Maniçoba 15,Não,-41.45558547099995,-11.88810559899997
EOLCVBA031337-8-01,Maniçoba,Operação,BA,15,30.0,2017.0,-41.45833064799996,-11.893430887999957,78.0,97.0,2.0,Maniçoba 10,Não,-41.45088370899998,-11.871213299999964
EOLCVBA031337-8-01,Maniçoba,Operação,BA,15,30.0,2017.0,-41.45833064799996,-11.893430887999957,78.0,97.0,2.0,Maniçoba 09,Não,-41.451820604999966,-11.873391846999937
EOLCVBA031337-8-01,Maniçoba,Operação,BA,15,30.0,2017.0,-41.45833064799996,-11.893430887999957,78.0,97.0,2.0,Maniçoba 01,Não,-41.46424300299998,-11.890795080999965
EOLCVBA031337-8-01,Maniçoba,Operação,BA,15,30.0,2017.0,-41.45833064799996,-11.893430887999957,78.0,97.0,2.0,Maniçoba 05,Não,-41.45662139999996,-11.881879950999974
EOLCVBA031337-8-01,Maniçoba,Operação,BA,15,30.0,2017.0,-41.45833064799996,-11.893430887999957,78.0,97.0,2.0,Maniçoba 08,Não,-41.45261171199997,-11.875680082999963
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,19,Sim,-39.952876112999945,-2.9087433639999745
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,6,Sim,-39.961674786999936,-2.9398805479999623
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,16,Sim,-39.96309166899994,-2.9449087819999704
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,8,Sim,-39.95931928999994,-2.9315061759999708
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,1,Sim,-39.96356996299994,-2.946581837999929
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,5,Sim,-39.95884100699993,-2.92982406699997
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,20,Sim,-39.95193761799993,-2.90539720299995
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,3,Sim,-39.96025785099994,-2.934852314999944
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,9,Sim,-39.95240693699998,-2.9070702759999563
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,10,Sim,-39.955610374999935,-2.918429111999956
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,2,Sim,-39.95742419099997,-2.924804859999938
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,12,Sim,-39.95789346199996,-2.9264779319999548
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,4,Sim,-39.95978864199998,-2.93317923799998
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,15,Sim,-39.95837173199993,-2.9281509959999426
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,11,Sim,-39.96262229399997,-2.943226678999963
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,7,Sim,-39.95607964599998,-2.9201112329999432
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,14,Sim,-39.951459376999935,-2.9037241289999542
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,17,Sim,-39.95695491399994,-2.92312273999994
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,18,Sim,-39.961205425999935,-2.9382074889999785
EOLCVCE030294-5-01,Cajucoco,Operação,CE,20,30.0,2014.0,-39.95443754099995,-2.9158910119999746,85.0,77.0,1.5,13,Sim,-39.96073620499993,-2.9365253669999447
EOLCVBA030456-5-01,São Pedro do Lago,Operação,BA,13,31.465,2013.0,-41.093011081999975,-9.874693261999935,80.0,100.0,2.42,SPL-12,Sim,-41.08857274199994,-9.865163378999966
EOLCVBA030456-5-01,São Pedro do Lago,Operação,BA,13,31.465,2013.0,-41.093011081999975,-9.874693261999935,80.0,100.0,2.42,SPL-06,Sim,-41.09785016899997,-9.873548100999926
EOLCVBA030456-5-01,São Pedro do Lago,Operação,BA,13,31.465,2013.0,-41.093011081999975,-9.874693261999935,80.0,100.0,2.42,SPL-05,Sim,-41.09932406899998,-9.874551271999962
EOLCVBA030456-5-01,São Pedro do Lago,Operação,BA,13,31.465,2013.0,-41.093011081999975,-9.874693261999935,80.0,100.0,2.42,SPL-03,Sim,-41.10126953399998,-9.88378591099996
EOLCVBA030456-5-01,São Pedro do Lago,Operação,BA,13,31.465,2013.0,-41.093011081999975,-9.874693261999935,80.0,100.0,2.42,SPL-04,Sim,-41.09980636199998,-9.883044817999972
EOLCVBA030456-5-01,São Pedro do Lago,Operação,BA,13,31.465,2013.0,-41.093011081999975,-9.874693261999935,80.0,100.0,2.42,SPL-01,Sim,-41.103281478999975,-9.886249988999964
EOLCVBA030456-5-01,São Pedro do Lago,Operação,BA,13,31.465,2013.0,-41.093011081999975,-9.874693261999935,80.0,100.0,2.42,SPL-07,Sim,-41.096385391999945,-9.872544862999971
EOLCVBA030456-5-01,São Pedro do Lago,Operação,BA,13,31.465,2013.0,-41.093011081999975,-9.874693261999935,80.0,100.0,2.42,SPL-02,Sim,-41.10243426999995,-9.884899454999982
EOLCVBA030456-5-01,São Pedro do Lago,Operação,BA,13,31.465,2013.0,-41.093011081999975,-9.874693261999935,80.0,100.0,2.42,SPL-10,Sim,-41.09188827899993,-9.869128988999933
EOLCVBA030456-5-01,São Pedro do Lago,Operação,BA,13,31.465,2013.0,-41.093011081999975,-9.874693261999935,80.0,100.0,2.42,SPL-09,Sim,-41.09344668999995,-9.870529382999962
EOLCVBA030456-5-01,São Pedro do Lago,Operação,BA,13,31.465,2013.0,-41.093011081999975,-9.874693261999935,80.0,100.0,2.42,SPL-13,Sim,-41.08616568199994,-9.865051738999966
EOLCVBA030456-5-01,São Pedro do Lago,Operação,BA,13,31.465,2013.0,-41.093011081999975,-9.874693261999935,80.0,100.0,2.42,SPL-11,Sim,-41.089702673999966,-9.866557412999953
EOLCVBA030456-5-01,São Pedro do Lago,Operação,BA,13,31.465,2013.0,-41.093011081999975,-9.874693261999935,80.0,100.0,2.42,SPL-08,Sim,-41.09492056499994,-9.87153257999995
EOLCVBA030443-3-01,Pedra Branca,Operação,BA,12,30.0,2013.0,-41.095714793999946,-9.874591530999965,80.0,90.0,2.0,PB -06,Sim,-41.07428163099996,-9.852244455999935
EOLCVBA030443-3-01,Pedra Branca,Operação,BA,12,30.0,2013.0,-41.095714793999946,-9.874591530999965,80.0,90.0,2.0,PB -03,Sim,-41.099808646999975,-9.880531993999966
EOLCVBA030443-3-01,Pedra Branca,Operação,BA,12,30.0,2013.0,-41.095714793999946,-9.874591530999965,80.0,90.0,2.0,PB -05,Sim,-41.07295482599994,-9.849956689999942
EOLCVBA030443-3-01,Pedra Branca,Operação,BA,12,30.0,2013.0,-41.095714793999946,-9.874591530999965,80.0,100.0,3.0,PB -10,Sim,-41.10528277999998,-9.89276351899997
EOLCVBA030443-3-01,Pedra Branca,Operação,BA,12,30.0,2013.0,-41.095714793999946,-9.874591530999965,80.0,90.0,2.0,PB -04,Sim,-41.071591302999934,-9.847623945999942
EOLCVBA030443-3-01,Pedra Branca,Operação,BA,12,30.0,2013.0,-41.095714793999946,-9.874591530999965,80.0,90.0,2.0,PB -02,Sim,-41.09943269599995,-9.87874463999998
EOLCVBA030443-3-01,Pedra Branca,Operação,BA,12,30.0,2013.0,-41.095714793999946,-9.874591530999965,80.0,90.0,2.0,PB -01,Sim,-41.09884762399997,-9.87703993799994
EOLCVBA030443-3-01,Pedra Branca,Operação,BA,12,30.0,2013.0,-41.095714793999946,-9.874591530999965,80.0,100.0,3.0,PB -08,Sim,-41.10393313599997,-9.889816262999943
EOLCVBA030443-3-01,Pedra Branca,Operação,BA,12,30.0,2013.0,-41.095714793999946,-9.874591530999965,80.0,100.0,3.0,PB -12,Sim,-41.10651441299996,-9.895783815999948
EOLCVBA030443-3-01,Pedra Branca,Operação,BA,12,30.0,2013.0,-41.095714793999946,-9.874591530999965,80.0,100.0,3.0,PB -11,Sim,-41.105839371999934,-9.894278558999927
EOLCVBA030443-3-01,Pedra Branca,Operação,BA,12,30.0,2013.0,-41.095714793999946,-9.874591530999965,80.0,100.0,3.0,PB -07,Sim,-41.10338567899999,-9.88830115899998
EOLCVBA030443-3-01,Pedra Branca,Operação,BA,12,30.0,2013.0,-41.095714793999946,-9.874591530999965,80.0,100.0,3.0,PB -09,Sim,-41.104735078999965,-9.891212265999968
EOLCVBA030455-7-01,Sete Gameleiras,Operação,BA,15,30.0,2013.0,-41.10417463999994,-9.863843840999948,80.0,100.0,2.0,SG-03,Sim,-41.11908175499997,-9.873939434999954
EOLCVBA030455-7-01,Sete Gameleiras,Operação,BA,15,30.0,2013.0,-41.10417463999994,-9.863843840999948,80.0,100.0,2.0,SG-09,Sim,-41.09636021399996,-9.859917662999976
EOLCVBA030455-7-01,Sete Gameleiras,Operação,BA,15,30.0,2013.0,-41.10417463999994,-9.863843840999948,80.0,100.0,2.0,SG-11,Sim,-41.09437715399997,-9.856214984999951
EOLCVBA030455-7-01,Sete Gameleiras,Operação,BA,15,30.0,2013.0,-41.10417463999994,-9.863843840999948,80.0,100.0,2.0,SG-12,Sim,-41.09330854099994,-9.85442286999995
EOLCVBA030455-7-01,Sete Gameleiras,Operação,BA,15,30.0,2013.0,-41.10417463999994,-9.863843840999948,80.0,100.0,2.0,SG-07,Sim,-41.09934839799996,-9.862565548999951
EOLCVBA030455-7-01,Sete Gameleiras,Operação,BA,15,30.0,2013.0,-41.10417463999994,-9.863843840999948,80.0,100.0,2.0,SG-04,Sim,-41.110275472999945,-9.870903448999968
EOLCVBA030455-7-01,Sete Gameleiras,Operação,BA,15,30.0,2013.0,-41.10417463999994,-9.863843840999948,80.0,100.0,2.0,SG-15,Sim,-41.09053285599998,-9.84931499399994
EOLCVBA030455-7-01,Sete Gameleiras,Operação,BA,15,30.0,2013.0,-41.10417463999994,-9.863843840999948,80.0,100.0,2.0,SG-02,Sim,-41.12088825699993,-9.874208264999936
EOLCVBA030455-7-01,Sete Gameleiras,Operação,BA,15,30.0,2013.0,-41.10417463999994,-9.863843840999948,80.0,100.0,2.0,SG-14,Sim,-41.09140012199998,-9.85098182799993
EOLCVBA030455-7-01,Sete Gameleiras,Operação,BA,15,30.0,2013.0,-41.10417463999994,-9.863843840999948,80.0,100.0,2.0,SG-13,Sim,-41.09232174299996,-9.852594085999954
EOLCVBA030455-7-01,Sete Gameleiras,Operação,BA,15,30.0,2013.0,-41.10417463999994,-9.863843840999948,80.0,100.0,2.0,SG-08,Sim,-41.09743734999995,-9.86161027999998
EOLCVBA030455-7-01,Sete Gameleiras,Operação,BA,15,30.0,2013.0,-41.10417463999994,-9.863843840999948,80.0,100.0,2.0,SG-01,Sim,-41.12236261399994,-9.875274589999949
EOLCVBA030455-7-01,Sete Gameleiras,Operação,BA,15,30.0,2013.0,-41.10417463999994,-9.863843840999948,80.0,100.0,2.0,SG-05,Sim,-41.10864500799994,-9.869648220999975
EOLCVBA030455-7-01,Sete Gameleiras,Operação,BA,15,30.0,2013.0,-41.10417463999994,-9.863843840999948,80.0,100.0,2.0,SG-10,Sim,-41.09590912799996,-9.857769203999965
EOLCVBA030455-7-01,Sete Gameleiras,Operação,BA,15,30.0,2013.0,-41.10417463999994,-9.863843840999948,80.0,100.0,2.0,SG-06,Sim,-41.10039787199997,-9.864204090999976
EOLCVRN030537-5-01,Calango 4,Operação,RN,15,30.0,2016.0,-36.47199999999998,-6.02361111099998,78.0,87.0,2.0,CAL4-6,Sim,-36.46620757499994,-6.028114104999929
EOLCVRN030537-5-01,Calango 4,Operação,RN,15,30.0,2016.0,-36.47199999999998,-6.02361111099998,78.0,87.0,2.0,CAL4-4,Sim,-36.47311305699998,-6.030508376999933
EOLCVRN030537-5-01,Calango 4,Operação,RN,15,30.0,2016.0,-36.47199999999998,-6.02361111099998,78.0,87.0,2.0,CAL4-13,Sim,-36.45686748799994,-6.035101785999927
EOLCVRN030537-5-01,Calango 4,Operação,RN,15,30.0,2016.0,-36.47199999999998,-6.02361111099998,78.0,87.0,2.0,CAL4-10,Sim,-36.46355322399995,-6.033985216999952
EOLCVRN030537-5-01,Calango 4,Operação,RN,15,30.0,2016.0,-36.47199999999998,-6.02361111099998,78.0,87.0,2.0,CAL4-15,Sim,-36.45305311499993,-6.0303030879999255
EOLCVRN030537-5-01,Calango 4,Operação,RN,15,30.0,2016.0,-36.47199999999998,-6.02361111099998,78.0,87.0,2.0,CAL4-1,Sim,-36.47934657099995,-6.027325529999928
EOLCVRN030537-5-01,Calango 4,Operação,RN,15,30.0,2016.0,-36.47199999999998,-6.02361111099998,78.0,87.0,2.0,CAL4-14,Sim,-36.45489231299996,-6.03276085899995
EOLCVRN030537-5-01,Calango 4,Operação,RN,15,30.0,2016.0,-36.47199999999998,-6.02361111099998,78.0,87.0,2.0,CAL4-3,Sim,-36.476498283999945,-6.032210761999977
EOLCVRN030537-5-01,Calango 4,Operação,RN,15,30.0,2016.0,-36.47199999999998,-6.02361111099998,78.0,87.0,2.0,CAL4-5,Sim,-36.46950434799993,-6.029701988999932
EOLCVRN030537-5-01,Calango 4,Operação,RN,15,30.0,2016.0,-36.47199999999998,-6.02361111099998,78.0,87.0,2.0,CAL4-11,Sim,-36.460209962999954,-6.030752249999978
EOLCVRN030537-5-01,Calango 4,Operação,RN,15,30.0,2016.0,-36.47199999999998,-6.02361111099998,78.0,87.0,2.0,CAL4-2,Sim,-36.47660167699996,-6.02546913599997
