CEG_norm,nome_parque,longitude_parque,latitude_parque,uf,qtd_aerogeradores,potencia_turbina_mw,capacidade_mw,lat_era5,lon_era5,cell_key
EOLCVBA032536-8-01,Ventos da Bahia XIV,-41.506776387999935,-12.110180096999954,BA,6,33.0,33.0,-12.0,-41.5,latm12p00_lonm41p50
EOLCVBA032567-8-01,Tucano II,-38.781705218999946,-11.19013778699997,BA,4,24.8,24.8,-11.25,-38.75,latm11p25_lonm38p75
EOLCVBA032568-6-01,Tucano III,-38.80453795499994,-11.32945525499997,BA,7,43.4,43.400000000000006,-11.25,-38.75,latm11p25_lonm38p75
EOLCVBA032569-4-01,Tucano IV,-38.81289148399998,-11.420051757999945,BA,7,43.4,43.400000000000006,-11.5,-38.75,latm11p50_lonm38p75
EOLCVBA032570-8-01,Tucano V,-38.78830498099995,-11.345203974999947,BA,4,22.8,22.8,-11.25,-38.75,latm11p25_lonm38p75
EOLCVBA032578-3-01,Tucano VI,-38.79201032599997,-11.22795736699993,BA,8,49.6,49.6,-11.25,-38.75,latm11p25_lonm38p75
EOLCVBA032579-1-01,Tucano VII,-38.81124797699994,-11.256467231999975,BA,9,55.800000000000004,55.8,-11.25,-38.75,latm11p25_lonm38p75
EOLCVBA032580-5-01,Tucano VIII,-38.79906981399995,-11.28593296899993,BA,8,49.6,49.6,-11.25,-38.75,latm11p25_lonm38p75
EOLCVBA032583-0-01,Tucano IX,-38.76557471299998,-11.179110196999943,BA,8,45.6,45.6,-11.25,-38.75,latm11p25_lonm38p75
EOLCVBA032584-8-01,Tucano X,-38.80133352799993,-11.298496303999968,BA,7,43.4,43.400000000000006,-11.25,-38.75,latm11p25_lonm38p75
EOLCVBA032640-2-01,Ventos de São Januário 02,-40.51497989699993,-10.348931397999934,BA,5,21.0,21.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA032641-0-01,Ventos de São Januário 04,-40.45885143199996,-10.387002571999972,BA,7,29.399998669999995,29.4,-10.5,-40.5,latm10p50_lonm40p50
EOLCVBA032642-9-01,Ventos de São Januário 15,-41.26807906699997,-11.078762745999938,BA,16,72.0,72.0,-11.0,-41.25,latm11p00_lonm41p25
EOLCVBA032644-5-01,Ventos de São Januário 05,-40.43405343699993,-10.28982543799998,BA,10,41.9999981,42.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA032759-0-01,Boa Vista da Lagoinha,-41.38928706599995,-11.761353163999956,BA,15,30.0,30.0,-11.75,-41.5,latm11p75_lonm41p50
EOLCVBA032804-9-01,Aura Caetité 03,-42.60011830099995,-13.706918906999933,BA,8,72.0,36.0,-13.75,-42.5,latm13p75_lonm42p50
EOLCVBA032805-7-01,Aura Caetité 04,-42.550867178999965,-13.625203401999954,BA,5,22.5,22.5,-13.75,-42.5,latm13p75_lonm42p50
EOLCVBA032819-7-01,LDA 01,-42.55300376499997,-14.616310283999953,BA,6,25.200000000000003,25.200000000000003,-14.5,-42.5,latm14p50_lonm42p50
EOLCVBA032884-7-01,Ventos do Santo Abraão,-41.35213098199995,-11.624949030999971,BA,14,28.0,28.0,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA033508-8-01,Ventos de São Januário 01,-40.43672213299993,-10.322671243999936,BA,8,33.6,33.6,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA033521-5-01,Ventos de São Januário 03,-40.44036493799996,-10.310530080999968,BA,8,33.59999848,33.6,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA033523-1-01,Ventos de São Januário 06,-40.46644301799995,-10.410982371999978,BA,9,37.79999829,37.8,-10.5,-40.5,latm10p50_lonm40p50
EOLCVBA033524-0-01,Ventos de São Januário 07,-40.51799589899997,-10.311431539999944,BA,7,29.400000000000002,29.400000000000002,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA033527-4-01,Ventos de São Januário 08,-40.47985851399994,-10.389365681999948,BA,16,67.2,67.2,-10.5,-40.5,latm10p50_lonm40p50
EOLCVBA033528-2-01,Ventos de São Januário 09,-40.490282788999934,-10.35544801499998,BA,17,71.4,71.4,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA033529-0-01,Ventos de São Januário 10,-40.43061876599995,-10.265075237999952,BA,10,41.9999981,42.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA033530-4-01,Ventos de São Januário 11,-40.42447693499997,-10.24309451299996,BA,10,41.9999981,42.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA033531-2-01,Ventos de São Januário 12,-40.51766206899998,-10.329407428999955,BA,7,29.400000000000002,29.400000000000002,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA033532-0-01,Ventos de São Januário 13,-40.43775389599995,-10.344755543999952,BA,10,41.9999981,42.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA033533-9-01,Ventos de São Januário 14,-40.44223336799996,-10.367827972999976,BA,10,41.9999981,42.0,-10.25,-40.5,latm10p25_lonm40p50
EOLCVBA033547-9-01,Ventos de São Januário 16,-41.28088350499996,-11.099361574999932,BA,16,72.0,72.0,-11.0,-41.25,latm11p00_lonm41p25
EOLCVBA033548-7-01,Ventos de São Januário 17,-41.287331896999945,-11.130735093999933,BA,16,72.0,72.0,-11.25,-41.25,latm11p25_lonm41p25
EOLCVBA033549-5-01,Ventos de São Januário 18,-41.30334018299993,-11.12647376299998,BA,16,72.0,72.0,-11.25,-41.25,latm11p25_lonm41p25
EOLCVBA033626-2-01,Laranjeiras III,-42.63211129999996,-11.035394727999972,BA,10,25.0,25.0,-11.0,-42.75,latm11p00_lonm42p75
EOLCVBA033627-0-01,Laranjeiras IX,-42.61800202899997,-11.081228429999952,BA,10,25.0,25.0,-11.0,-42.5,latm11p00_lonm42p50
EOLCVBA033628-9-01,Campo Largo III,-41.54008673599998,-10.502902757999948,BA,11,29.700000000000003,29.7,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA033629-7-01,Campo Largo IV,-41.51154837299998,-10.489783497999952,BA,11,29.700000000000003,29.7,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA033630-0-01,Campo Largo V,-41.42850733599994,-10.422970131999932,BA,11,29.700000000000003,29.7,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA033631-9-01,Campo Largo VI,-41.39572975399994,-10.42114795899994,BA,11,29.700000000000003,29.7,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA033632-7-01,Campo Largo VII,-41.49361777799993,-10.522943144999942,BA,11,29.700000000000003,29.7,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA033633-5-01,Campo Largo XXI,-41.44806822399994,-10.449551130999964,BA,11,29.700000000000003,29.7,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA033634-3-01,Umburanas 17,-41.57045133699995,-10.672348824999972,BA,9,22.5,22.5,-10.75,-41.5,latm10p75_lonm41p50
EOLCVBA033635-1-01,Umburanas 19,-41.49465855099993,-10.597610216999954,BA,10,25.0,25.0,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA033636-0-01,Umburanas 21,-41.595076622999954,-10.701004723999972,BA,9,22.5,22.5,-10.75,-41.5,latm10p75_lonm41p50
EOLCVBA033637-8-01,Umburanas 23,-41.602794710999945,-10.624527555999975,BA,6,15.0,15.0,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA033639-4-01,Umburanas 25,-41.533369240999946,-10.64676366599997,BA,7,17.5,17.5,-10.75,-41.5,latm10p75_lonm41p50
EOLCVBA033648-3-01,Ventos da Santa Dulce,-41.339425792999975,-11.598538859999962,BA,14,28.0,28.0,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA033649-1-01,Ventos da Santa Esperança,-41.315741912999954,-11.60750442099993,BA,14,28.0,28.0,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA033650-5-01,Ventos do São Mário,-41.228528653999945,-11.587414082999942,BA,15,30.0,30.0,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA033652-1-01,Ventos do São Paulo,-41.30342444399997,-11.578675905999944,BA,14,28.0,28.0,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA034430-3-01,Alecrim,-40.92126651099994,-9.579029382999977,BA,0,0.0,0.0,-9.5,-41.0,latm9p50_lonm41p00
EOLCVBA034507-5-01,Ventos de Santa Esperança 15,-41.30172756899998,-11.558338296999978,BA,11,46.2,46.2,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA034508-3-01,Ventos de Santa Esperança 16,-41.32024104599998,-11.530592267999964,BA,10,42.0,42.0,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA034509-1-01,Ventos de Santa Esperança 17,-41.29458235699997,-11.507977719999928,BA,10,42.0,42.0,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA034511-3-01,Ventos de Santa Esperança 21,-41.291093460999946,-11.499194127999942,BA,11,46.2,46.2,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA034512-1-01,Ventos de Santa Esperança 22,-41.28006686899994,-11.516939080999975,BA,11,46.2,46.2,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA034513-0-01,Ventos de Santa Esperança 25,-41.33004266699993,-11.559024763999956,BA,6,25.200000000000003,25.2,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA034514-8-01,Ventos de Santa Esperança 26,-41.33171371099996,-11.526126620999946,BA,11,46.2,46.2,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA034515-6-01,Ventos de Santa Esperança 28,-41.14757441499995,-11.37095611799998,BA,12,50.400000000000006,50.400000000000006,-11.25,-41.25,latm11p25_lonm41p25
EOLCVBA034613-6-01,Campo Largo I,-41.49346740999994,-10.46544666099993,BA,11,29.700000000000003,29.7,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA034614-4-01,Campo Largo VIII,-41.39316049599995,-10.459998801999973,BA,8,33.6,33.6,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA034622-5-01,Campo Largo XIII,-41.493504203999976,-10.40246351099995,BA,10,42.0,42.0,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA034623-3-01,Campo Largo XII,-41.44864515999996,-10.405412099999978,BA,13,54.6,54.6,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA034625-0-01,Campo Largo XI,-41.44636052199997,-10.402736655999943,BA,4,16.8,16.8,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA034630-6-01,Campo Largo X,-41.48676690999997,-10.506686496999976,BA,8,33.6,33.6,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA034631-4-01,Campo Largo IX,-41.39403856799999,-10.46258579499994,BA,6,25.200000000000003,25.2,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA034633-0-01,Campo Largo II,-41.454514048999954,-10.511031169999969,BA,11,29.700000000000003,29.7,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA034634-9-01,Campo Largo XIV,-41.500831613999935,-10.446783340999955,BA,5,21.0,21.0,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA034636-5-01,Campo Largo XV,-41.434454337999966,-10.489091223999935,BA,11,29.700000000000003,29.7,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA034637-3-01,Campo Largo XVI,-41.46759994299998,-10.440797930999963,BA,11,29.700000000000003,29.7,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA034638-1-01,Campo Largo XVII,-41.51405274599995,-10.46295350899993,BA,7,29.400000000000002,29.4,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA034643-8-01,Campo Largo XVIII,-41.47863890699995,-10.42029019499995,BA,11,29.700000000000003,29.7,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA034645-4-01,Campo Largo XIX,-41.57230736099996,-10.440902020999944,BA,8,33.6,33.6,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA034647-0-01,Campo Largo XX,-41.57687853199997,-10.480450634999954,BA,9,37.800000000000004,37.8,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA034648-9-01,Campo Largo XXII,-41.61168566799995,-10.50942355899997,BA,8,33.6,33.6,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA034652-7-01,Ventos de Santa Esperança 05,-41.20669448199993,-11.425096594999957,BA,12,50.400000000000006,50.400000000000006,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA034654-3-01,Ventos de Santa Esperança 06,-41.16713389899997,-11.399317899999971,BA,12,50.400000000000006,50.400000000000006,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA034655-1-01,Ventos de São Vitor 03,-42.55331652099994,-10.925448828999947,BA,5,31.0,32.0,-11.0,-42.5,latm11p00_lonm42p50
EOLCVBA034656-0-01,Ventos de São Vitor 04,-42.56103357899997,-10.94114345099996,BA,5,31.0,32.0,-11.0,-42.5,latm11p00_lonm42p50
EOLCVBA034657-8-01,Ventos de São Vitor 10,-42.52945630199997,-10.948055242999942,BA,7,43.4,44.8,-11.0,-42.5,latm11p00_lonm42p50
EOLCVBA034658-6-01,Ventos de São Vitor 11,-42.53707597599998,-10.93004437299993,BA,5,31.0,32.0,-11.0,-42.5,latm11p00_lonm42p50
EOLCVBA034659-4-01,Ventos de São Vitor 12,-42.51652226599998,-10.990148787999942,BA,5,31.0,32.0,-11.0,-42.5,latm11p00_lonm42p50
EOLCVBA034660-8-01,Ventos de São Vitor 14,-42.50064184499996,-10.991699327999982,BA,6,37.2,38.4,-11.0,-42.5,latm11p00_lonm42p50
EOLCVBA034661-6-01,Ventos de Santa Esperança 08,-41.338953351999976,-11.586930559999928,BA,6,25.200000000000003,25.2,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA034692-6-01,Ventos de Santa Esperança 13,-41.35679635599996,-11.58342407799995,BA,8,33.6,33.6,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA034717-5-01,Ventos de Santa Emília,-41.22712795399997,-11.006360250999933,BA,13,27.299998699999996,27.299999999999997,-11.0,-41.25,latm11p00_lonm41p25
EOLCVBA034736-1-01,Ventos de Santa Aparecida,-41.22142743899997,-10.91301564899993,BA,13,27.299998699999996,27.299999999999997,-11.0,-41.25,latm11p00_lonm41p25
EOLCVBA034738-8-01,Ventos da Santa Beatriz,-41.22889662399996,-10.939694734999932,BA,13,27.299998699999996,27.299999999999997,-11.0,-41.25,latm11p00_lonm41p25
EOLCVBA034739-6-01,Ventos do São Gabriel,-41.233434331999945,-10.958197749999954,BA,13,27.299998699999996,27.3,-11.0,-41.25,latm11p00_lonm41p25
EOLCVBA034742-6-01,Ventos de Santa Aurora,-41.219949535999945,-10.976118547999931,BA,13,27.299998699999996,27.3,-11.0,-41.25,latm11p00_lonm41p25
EOLCVBA034777-9-01,Pedra do Reino IV,-40.914227720999975,-9.502864942999963,BA,10,20.0,20.0,-9.5,-41.0,latm9p50_lonm41p00
EOLCVBA034778-7-01,Serra das Almas I,-42.56722219599993,-14.770982181999956,BA,9,40.5,40.5,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA034779-5-01,Serra das Almas II,-42.57213986999994,-14.797983253999972,BA,8,45.5999976,45.5999976,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA034780-9-01,Serra das Almas III,-42.56268359699993,-14.819881754999926,BA,8,45.5999976,45.5999976,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA034781-7-01,Serra das Almas VI,-42.584904725999934,-14.830930142999932,BA,8,45.5999976,45.5999976,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA034809-0-01,Ventos de São Vitor 01,-42.538647099999935,-10.898041564999971,BA,5,31.0,32.0,-11.0,-42.5,latm11p00_lonm42p50
EOLCVBA034811-2-01,Ventos de São Vitor 02,-42.54620722599998,-10.911539191999964,BA,5,31.0,32.0,-11.0,-42.5,latm11p00_lonm42p50
EOLCVBA034829-5-01,Ventos de São Vitor 05,-42.56218063299997,-10.956297603999928,BA,5,31.0,32.0,-11.0,-42.5,latm11p00_lonm42p50
EOLCVBA034830-9-01,Ventos de São Vitor 06,-42.561779969999975,-10.97171046699998,BA,5,31.0,32.0,-11.0,-42.5,latm11p00_lonm42p50
EOLCVBA034838-4-01,Ventos de São Vitor 07,-42.56089232199997,-10.98737241899994,BA,7,43.4,44.8,-11.0,-42.5,latm11p00_lonm42p50
EOLCVBA034848-1-01,Ventos de São Vitor 08,-42.53962076299996,-10.986125732999938,BA,5,31.0,32.0,-11.0,-42.5,latm11p00_lonm42p50
EOLCVBA034849-0-01,Ventos de São Vitor 09,-42.53691859799994,-10.971194099999934,BA,5,31.0,32.0,-11.0,-42.5,latm11p00_lonm42p50
EOLCVBA034850-3-01,Ventos de São Vitor 13,-42.51015523499996,-10.97618119599997,BA,5,31.0,32.0,-11.0,-42.5,latm11p00_lonm42p50
EOLCVBA034883-0-01,Ventos da Bahia XVIII,-41.495447645999946,-12.015486927999971,BA,13,28.6,28.6,-12.0,-41.5,latm12p00_lonm41p50
EOLCVBA034889-9-01,Ventos da Bahia XXVII,-41.48626536999996,-12.06263010899994,BA,9,49.5,49.5,-12.0,-41.5,latm12p00_lonm41p50
EOLCVBA035172-5-01,Aura Tanque Novo 03,-42.57715615699993,-13.649828556999978,BA,3,13.5,13.5,-13.75,-42.5,latm13p75_lonm42p50
EOLCVBA035222-5-01,Serra do Fogo,-41.02310035299996,-9.805541621999964,BA,9,31.185,31.185,-9.75,-41.0,latm9p75_lonm41p00
EOLCVBA035229-2-01,Serra do Vento,-41.03976761699994,-9.817192774999969,BA,9,31.185,31.185,-9.75,-41.0,latm9p75_lonm41p00
EOLCVBA035233-0-01,Umburana de Cheiro,-41.04333620299997,-9.835828202999949,BA,9,31.185,31.185,-9.75,-41.0,latm9p75_lonm41p00
EOLCVBA035234-9-01,Ventos da Bahia XXIII,-41.49362596199995,-12.084231337999938,BA,9,49.5,49.5,-12.0,-41.5,latm12p00_lonm41p50
EOLCVBA035236-5-01,Ventos da Serra Azul 01,-41.115337685999975,-9.67974526699993,BA,9,18.900000000000002,18.900000000000002,-9.75,-41.0,latm9p75_lonm41p00
EOLCVBA035238-1-01,Ventos da Serra Azul 06,-41.01692515199994,-9.57594103599996,BA,9,18.900000000000002,18.900000000000002,-9.5,-41.0,latm9p50_lonm41p00
EOLCVBA035239-0-01,Ventos da Serra Azul 07,-41.01597769799997,-9.569718343999966,BA,9,18.900000000000002,18.900000000000002,-9.5,-41.0,latm9p50_lonm41p00
EOLCVBA035246-2-01,Ventos de Santa Esperança 01,-41.19084714399997,-11.59026992899993,BA,7,43.4,43.4,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA035247-0-01,Ventos de Santa Esperança 03,-41.20806665099997,-11.573781054999928,BA,8,49.6,49.6,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA035266-7-01,Zeus II,-40.88155455499998,-9.969845341999928,BA,14,29.400000000000002,29.4,-10.0,-41.0,latm10p00_lonm41p00
EOLCVBA035849-5-01,Ventos da Serra Azul 02,-41.071857929999965,-9.582966118999934,BA,9,18.900000000000002,18.900000000000002,-9.5,-41.0,latm9p50_lonm41p00
EOLCVBA036988-8-01,Tucano XI,-38.74763146099997,-11.158050627999955,BA,6,34.2,34.2,-11.25,-38.75,latm11p25_lonm38p75
EOLCVBA036989-6-01,Tucano XVI,-38.80407727899996,-11.35996855999997,BA,2,12.4,12.4,-11.25,-38.75,latm11p25_lonm38p75
EOLCVBA036993-4-01,Baraúnas XX,-41.01289439199997,-9.789150675999965,BA,9,31.185,31.185,-9.75,-41.0,latm9p75_lonm41p00
EOLCVBA036994-2-01,Tucano XIII,-38.76003199499996,-11.124897018999944,BA,7,39.9,39.9,-11.0,-38.75,latm11p00_lonm38p75
EOLCVBA037001-0-01,Ararinha Azul,-42.64976084099993,-14.41267553199998,BA,9,21.150000000000002,21.15,-14.5,-42.75,latm14p50_lonm42p75
EOLCVBA037004-5-01,Caetité D,-42.49976532699998,-14.114559095999937,BA,12,50.400000000000006,50.4,-14.0,-42.5,latm14p00_lonm42p50
EOLCVBA037005-3-01,Caetité E,-42.51232761499995,-14.074359910999933,BA,9,37.800000000000004,37.8,-14.0,-42.5,latm14p00_lonm42p50
EOLCVBA037006-1-01,Caetité F,-42.52628322399994,-14.075352671999951,BA,6,25.200000000000003,25.2,-14.0,-42.5,latm14p00_lonm42p50
EOLCVBA037019-3-01,Corrupião 2,-42.641124402999935,-14.415362057999973,BA,8,18.8,18.8,-14.5,-42.75,latm14p50_lonm42p75
EOLCVBA037069-0-01,Pedra do Reino V,-40.89579893499996,-9.549449675999938,BA,4,16.0,16.0,-9.5,-41.0,latm9p50_lonm41p00
EOLCVBA037083-5-01,Serra da Babilônia A,-41.32421957699995,-11.120357603999937,BA,4,21.2,21.2,-11.0,-41.25,latm11p00_lonm41p25
EOLCVBA037084-3-01,Serra das Almas IV,-42.60132272599998,-14.792290005999972,BA,8,45.5999976,45.5999976,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA037085-1-01,Serra das Almas IX,-42.579113663999976,-14.76613832299995,BA,3,18.6,18.6,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA037086-0-01,Serra das Almas V,-42.59621514799994,-14.815075814999943,BA,8,45.5999976,45.5999976,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA037087-8-01,Serra das Almas VII,-42.61009445099995,-14.872914481999942,BA,6,37.2,37.2,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA037088-6-01,Serra das Almas VIII,-42.61421951899996,-14.884675137999976,BA,7,43.4,43.4,-15.0,-42.5,latm15p00_lonm42p50
EOLCVBA037089-4-01,Serra das Almas X,-42.63211093299998,-14.84470192599997,BA,11,27.5,27.5,-14.75,-42.75,latm14p75_lonm42p75
EOLCVBA037093-2-01,Teiú 3,-42.64864636599998,-14.408796416999962,BA,10,23.5,23.5,-14.5,-42.75,latm14p50_lonm42p75
EOLCVBA037101-7-01,Ventos de São Januário 19,-41.30848805299996,-11.139890482999933,BA,16,72.0,72.0,-11.25,-41.25,latm11p25_lonm41p25
EOLCVBA037102-5-01,Ventos de São Januário 20,-40.46165761599997,-10.44202225999993,BA,12,50.400000000000006,50.4,-10.5,-40.5,latm10p50_lonm40p50
EOLCVBA037103-3-01,Ventos de São Januário 21,-40.506891390999954,-10.428616081999962,BA,12,50.400000000000006,50.400000000000006,-10.5,-40.5,latm10p50_lonm40p50
EOLCVBA037104-1-01,Ventos de São Januário 22,-40.52396425899997,-10.473617863999948,BA,12,50.400000000000006,50.400000000000006,-10.5,-40.5,latm10p50_lonm40p50
EOLCVBA037209-9-01,Casa Nova A,-41.01681339399994,-9.260208546999934,BA,18,27.0,27.0,-9.25,-41.0,latm9p25_lonm41p00
EOLCVBA037210-2-01,Casa Nova B,-41.037818293999976,-9.286123430999965,BA,18,27.0,27.0,-9.25,-41.0,latm9p25_lonm41p00
EOLCVBA037212-9-01,Casa Nova D,-41.00925055699997,-9.26157083499993,BA,15,22.5,22.5,-9.25,-41.0,latm9p25_lonm41p00
EOLCVBA037213-7-01,Casa Nova E,-41.04016968499997,-9.316582065999969,BA,18,27.0,27.0,-9.25,-41.0,latm9p25_lonm41p00
EOLCVBA037214-5-01,Casa Nova F,-41.00266794799995,-9.268929842999968,BA,16,24.0,24.0,-9.25,-41.0,latm9p25_lonm41p00
EOLCVBA037215-3-01,Casa Nova G,-41.023696524999934,-9.302167562999957,BA,18,27.0,27.0,-9.25,-41.0,latm9p25_lonm41p00
EOLCVBA037417-2-01,Fazenda Belmonte,-41.61861111099995,-10.37972222199994,BA,0,0.0,0.0,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA037547-0-01,Fazenda Melancia,-41.52614207799997,-10.317743252999946,BA,0,0.0,0.0,-10.25,-41.5,latm10p25_lonm41p50
EOLCVBA037653-1-01,Fazenda Floresta,-41.61867626999998,-10.379903990999937,BA,0,0.0,0.0,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA038031-8-01,Baraúnas XV,-40.97532637599994,-9.750103255999932,BA,14,48.51,48.51,-9.75,-41.0,latm9p75_lonm41p00
EOLCVBA038032-6-01,Baraúnas IV,-41.11013770899996,-9.674182178999956,BA,12,41.58,41.58,-9.75,-41.0,latm9p75_lonm41p00
EOLCVBA038071-7-01,Ventos da Bahia XXX,-41.522301209999966,-12.04905531199995,BA,6,34.2,34.2,-12.0,-41.5,latm12p00_lonm41p50
EOLCVBA038076-8-01,Ventos de Santa Esperança 07,-41.226161727999965,-11.534380111999951,BA,8,49.6,49.6,-11.5,-41.25,latm11p50_lonm41p25
EOLCVBA038077-6-01,Ventos de Santa Eugênia 01,-42.14715142399996,-11.388814528999944,BA,9,51.300000000000004,51.3,-11.5,-42.25,latm11p50_lonm42p25
EOLCVBA038078-4-01,Ventos de Santa Eugênia 02,-42.177212837999946,-11.374533683999973,BA,2,11.4,11.4,-11.25,-42.25,latm11p25_lonm42p25
EOLCVBA038079-2-01,Ventos de Santa Eugênia 03,-42.159434157999954,-11.40948463199993,BA,7,39.9,39.900000000000006,-11.5,-42.25,latm11p50_lonm42p25
EOLCVBA038081-4-01,Ventos de Santa Eugênia 05,-42.16921948599997,-11.454006022999977,BA,6,34.2,34.2,-11.5,-42.25,latm11p50_lonm42p25
EOLCVBA038082-2-01,Ventos de Santa Eugênia 06,-42.134037872999954,-11.48827849099996,BA,6,34.2,34.2,-11.5,-42.25,latm11p50_lonm42p25
EOLCVBA038083-0-01,Ventos de Santa Eugênia 07,-42.17558096899995,-11.381257070999936,BA,3,17.1,17.1,-11.5,-42.25,latm11p50_lonm42p25
EOLCVBA038084-9-01,Ventos de Santa Eugênia 08,-42.16582733599995,-11.469077107999963,BA,5,28.5,28.5,-11.5,-42.25,latm11p50_lonm42p25
EOLCVBA038085-7-01,Ventos de Santa Eugênia 09,-42.11596768799996,-11.540410794999955,BA,7,39.9,39.900000000000006,-11.5,-42.0,latm11p50_lonm42p00
EOLCVBA038086-5-01,Ventos de Santa Eugênia 10,-42.14534354899996,-11.500620549999953,BA,8,45.6,45.6,-11.5,-42.25,latm11p50_lonm42p25
EOLCVBA038087-3-01,Ventos de Santa Eugênia 11,-42.15958093399996,-11.443460824999931,BA,5,28.5,28.5,-11.5,-42.25,latm11p50_lonm42p25
EOLCVBA038088-1-01,Ventos de Santa Eugênia 12,-42.15787199599998,-11.427509266999948,BA,7,39.9,39.900000000000006,-11.5,-42.25,latm11p50_lonm42p25
EOLCVBA038089-0-01,Ventos de Santa Eugênia 13,-42.14410408699996,-11.52087909499994,BA,8,45.6,45.6,-11.5,-42.25,latm11p50_lonm42p25
EOLCVBA038090-3-01,Ventos de Santa Eugênia 14,-42.11847006399995,-11.526786654999968,BA,4,22.8,22.8,-11.5,-42.0,latm11p50_lonm42p00
EOLCVBA038094-6-01,Ventos de Santa Inês 04,-42.52501901099998,-11.75447857399996,BA,10,42.0,42.0,-11.75,-42.5,latm11p75_lonm42p50
EOLCVBA038095-4-01,Ventos de Santa Inês 05,-42.51223894499998,-11.773532057999944,BA,10,42.0,42.0,-11.75,-42.5,latm11p75_lonm42p50
EOLCVBA038096-2-01,Ventos de Santa Inês 06,-42.525458319999984,-11.765858401999935,BA,10,42.0,42.0,-11.75,-42.5,latm11p75_lonm42p50
EOLCVBA038097-0-01,Ventos de Santa Inês 07,-42.53276248099996,-11.779746495999971,BA,10,42.0,42.0,-11.75,-42.5,latm11p75_lonm42p50
EOLCVBA038098-9-01,Ventos de Santa Inês 08,-42.51739497999995,-11.789624439999956,BA,10,42.0,42.0,-11.75,-42.5,latm11p75_lonm42p50
